run_id,split,index,filename,sentence_id,n_moves,sentence
cnn3_glove,train,4181,c_4181.png,c_4181,7,"X is in top left, center, middle right, and lower right; O is in top center, top right, and bottom left."
cnn3_glove,train,4845,c_4845.png,c_4845,7,"X is in middle left, center, lower left, and bottom center; O is in top middle, middle right, and bottom right."
cnn3_glove,train,5267,c_5267.png,c_5267,9,"upper right, center left, lower left, bottom middle, and lower right has X; upper left, top middle, middle, and center right has O."
cnn3_glove,train,4896,c_4896.png,c_4896,8,"There is X in upper left, upper right, bottom left, and bottom center and O in top middle, middle left, middle, and middle right."
cnn3_glove,train,2241,c_2241.png,c_2241,5,"There is X in top right, middle, and lower left and O in middle right and bottom center."
cnn3_glove,train,2031,c_2031.png,c_2031,5,"There is X in top center, middle left, and lower left and O in center and lower right."
cnn3_glove,train,1737,c_1737.png,c_1737,5,"center left, bottom left, and bottom right has X; upper left and bottom center has O."
cnn3_glove,train,2708,c_2708.png,c_2708,6,"There is X in top left, top middle, and middle left and O in center, middle right, and lower left."
cnn3_glove,train,757,c_757.png,c_757,4,upper right and bottom middle has X; top center and bottom right has O.
cnn3_glove,train,2002,c_2002.png,c_2002,5,"top center, middle left, and bottom center has X; center and center right has O."
cnn3_glove,train,3562,c_3562.png,c_3562,6,"X is in center, center right, and bottom center; O is in top center, upper right, and bottom left."
cnn3_glove,train,2794,c_2794.png,c_2794,6,"middle left, middle, and lower left has X; upper left, top center, and lower right has O."
cnn3_glove,train,179,c_179.png,c_179,3,X is in top middle and bottom center; O is in upper right.
cnn3_glove,train,679,c_679.png,c_679,4,X is in upper right and middle left; O is in top center and center right.
cnn3_glove,train,2754,c_2754.png,c_2754,6,"X is in top middle, middle left, and middle right; O is in upper left, center, and bottom right."
cnn3_glove,train,74,c_74.png,c_74,2,X is in middle right; O is in bottom right.
cnn3_glove,train,865,c_865.png,c_865,4,X is in center right and bottom left; O is in top center and lower right.
cnn3_glove,train,3,c_3.png,c_3,1,X is in top right.
cnn3_glove,train,2474,c_2474.png,c_2474,6,"X is in upper right, middle left, and lower right; O is in top left, top middle, and center right."
cnn3_glove,train,1884,c_1884.png,c_1884,5,"top middle, center left, and bottom right has X; top right and bottom middle has O."
cnn3_glove,train,2158,c_2158.png,c_2158,5,"X is in center left, middle right, and bottom center; O is in top right and center."
cnn3_glove,train,1827,c_1827.png,c_1827,5,"X is in upper right, middle left, and bottom right; O is in top center and middle."
cnn3_glove,train,4807,c_4807.png,c_4807,7,"top center, upper right, lower left, and bottom right has X; middle, center right, and bottom center has O."
cnn3_glove,train,3991,c_3991.png,c_3991,7,"There is X in top left, center left, center, and lower left and O in top middle, upper right, and bottom right."
cnn3_glove,train,1438,c_1438.png,c_1438,5,"top middle, bottom center, and lower right has X; upper left and bottom left has O."
cnn3_glove,train,1754,c_1754.png,c_1754,5,"upper left, middle right, and bottom right has X; middle and bottom left has O."
cnn3_glove,train,4276,c_4276.png,c_4276,7,"upper left, top middle, center left, and middle right has X; middle, bottom left, and bottom center has O."
cnn3_glove,train,1171,c_1171.png,c_1171,5,"top left, top middle, and center has X; upper right and lower right has O."
cnn3_glove,train,2284,c_2284.png,c_2284,5,"X is in upper right, lower left, and bottom right; O is in middle right and bottom center."
cnn3_glove,train,2091,c_2091.png,c_2091,5,"top middle, center, and bottom left has X; center right and bottom middle has O."
cnn3_glove,train,256,c_256.png,c_256,3,There is X in top right and middle right and O in bottom left.
cnn3_glove,train,3881,c_3881.png,c_3881,7,"top left, middle left, middle, and center right has X; top middle, top right, and lower left has O."
cnn3_glove,train,4152,c_4152.png,c_4152,7,"There is X in upper left, upper right, bottom left, and bottom middle and O in top middle, center, and center right."
cnn3_glove,train,4085,c_4085.png,c_4085,7,"There is X in top right, middle left, lower left, and bottom right and O in upper left, top center, and center right."
cnn3_glove,train,800,c_800.png,c_800,4,X is in center left and bottom right; O is in top middle and middle right.
cnn3_glove,train,974,c_974.png,c_974,4,center and lower right has X; top right and bottom center has O.
cnn3_glove,train,67,c_67.png,c_67,2,There is X in bottom center and O in middle.
cnn3_glove,train,2603,c_2603.png,c_2603,6,"There is X in upper left, top center, and lower right and O in upper right, center, and lower left."
cnn3_glove,train,4951,c_4951.png,c_4951,8,"top middle, middle, middle right, and lower right has X; top left, top right, center left, and lower left has O."
cnn3_glove,train,1476,c_1476.png,c_1476,5,"X is in top right, middle left, and center; O is in upper left and lower right."
cnn3_glove,train,1773,c_1773.png,c_1773,5,"X is in top left, bottom left, and bottom middle; O is in center and lower right."
cnn3_glove,train,2451,c_2451.png,c_2451,6,"top middle, center left, and center right has X; upper left, upper right, and bottom center has O."
cnn3_glove,train,2944,c_2944.png,c_2944,6,"There is X in center, middle right, and bottom center and O in top left, top middle, and bottom right."
cnn3_glove,train,1729,c_1729.png,c_1729,5,"There is X in middle right, bottom middle, and bottom right and O in top left and middle left."
cnn3_glove,train,4879,c_4879.png,c_4879,7,"middle, center right, bottom center, and bottom right has X; top right, center left, and bottom left has O."
cnn3_glove,train,2869,c_2869.png,c_2869,6,"X is in top center, bottom center, and bottom right; O is in upper left, center left, and middle right."
cnn3_glove,train,422,c_422.png,c_422,4,X is in top center and bottom right; O is in top left and middle.
cnn3_glove,train,4422,c_4422.png,c_4422,7,"center right, lower left, bottom center, and lower right has X; top left, top center, and center left has O."
cnn3_glove,train,3848,c_3848.png,c_3848,6,"X is in middle, bottom middle, and lower right; O is in top right, center right, and lower left."
cnn3_glove,train,5262,c_5262.png,c_5262,9,"There is X in top middle, center, middle right, lower left, and bottom center and O in upper left, top right, center left, and bottom right."
cnn3_glove,train,1527,c_1527.png,c_1527,5,"upper right, middle left, and bottom right has X; top left and lower left has O."
cnn3_glove,train,4521,c_4521.png,c_4521,7,"upper left, center left, bottom center, and lower right has X; upper right, middle, and middle right has O."
cnn3_glove,train,1116,c_1116.png,c_1116,5,"There is X in top center, upper right, and center left and O in top left and bottom left."
cnn3_glove,train,4447,c_4447.png,c_4447,7,"X is in top middle, center right, bottom center, and lower right; O is in upper left, middle, and lower left."
cnn3_glove,train,2789,c_2789.png,c_2789,6,"There is X in top center, center left, and lower left and O in top left, center, and lower right."
cnn3_glove,train,1701,c_1701.png,c_1701,5,"upper left, middle left, and lower left has X; center right and bottom center has O."
cnn3_glove,train,4596,c_4596.png,c_4596,7,"X is in top left, upper right, center, and bottom left; O is in middle right, bottom middle, and lower right."
cnn3_glove,train,960,c_960.png,c_960,4,There is X in upper right and bottom middle and O in middle and bottom left.
cnn3_glove,train,141,c_141.png,c_141,3,X is in center and bottom left; O is in top left.
cnn3_glove,train,6,c_6.png,c_6,1,X is in center right.
cnn3_glove,train,2692,c_2692.png,c_2692,6,"upper left, top middle, and bottom right has X; upper right, bottom left, and bottom middle has O."
cnn3_glove,train,1384,c_1384.png,c_1384,5,"There is X in top left, middle, and lower right and O in top center and bottom left."
cnn3_glove,train,3482,c_3482.png,c_3482,6,"There is X in top right, middle left, and bottom center and O in top center, middle right, and lower left."
cnn3_glove,train,5119,c_5119.png,c_5119,8,"top left, top middle, middle right, and bottom center has X; middle left, center, lower left, and lower right has O."
cnn3_glove,train,2627,c_2627.png,c_2627,6,"X is in top middle, upper right, and bottom middle; O is in upper left, center, and bottom right."
cnn3_glove,train,2331,c_2331.png,c_2331,5,"middle left, center right, and bottom center has X; lower left and bottom right has O."
cnn3_glove,train,739,c_739.png,c_739,4,X is in upper right and center right; O is in top center and bottom right.
cnn3_glove,train,4167,c_4167.png,c_4167,7,"X is in top right, middle, center right, and lower left; O is in upper left, top middle, and bottom middle."
cnn3_glove,train,1164,c_1164.png,c_1164,5,"upper left, upper right, and bottom center has X; top center and center has O."
cnn3_glove,train,916,c_916.png,c_916,4,upper right and middle left has X; middle right and lower right has O.
cnn3_glove,train,765,c_765.png,c_765,4,X is in center and middle right; O is in top middle and center left.
cnn3_glove,train,5151,c_5151.png,c_5151,8,"X is in center, center right, lower left, and bottom right; O is in top left, top middle, middle left, and bottom center."
cnn3_glove,train,2300,c_2300.png,c_2300,5,"There is X in center left, middle, and middle right and O in lower left and lower right."
cnn3_glove,train,4933,c_4933.png,c_4933,8,"There is X in upper left, top right, center right, and bottom left and O in top middle, middle left, center, and lower right."
cnn3_glove,train,152,c_152.png,c_152,3,top left and bottom center has X; middle right has O.
cnn3_glove,train,3318,c_3318.png,c_3318,6,"There is X in center left, bottom left, and bottom center and O in top left, center, and bottom right."
cnn3_glove,train,43,c_43.png,c_43,2,There is X in center and O in top right.
cnn3_glove,train,3455,c_3455.png,c_3455,6,"X is in top middle, center left, and center; O is in top right, bottom center, and bottom right."
cnn3_glove,train,474,c_474.png,c_474,4,X is in top left and bottom left; O is in top right and middle left.
cnn3_glove,train,494,c_494.png,c_494,4,There is X in upper right and center right and O in upper left and middle.
cnn3_glove,train,1869,c_1869.png,c_1869,5,"middle left, lower left, and bottom center has X; top middle and top right has O."
cnn3_glove,train,2483,c_2483.png,c_2483,6,"X is in top left, bottom left, and bottom middle; O is in top center, top right, and middle left."
cnn3_glove,train,2640,c_2640.png,c_2640,6,"There is X in upper left, upper right, and bottom middle and O in top middle, center right, and bottom left."
cnn3_glove,train,1467,c_1467.png,c_1467,5,"top right, middle left, and bottom middle has X; top left and middle has O."
cnn3_glove,train,4831,c_4831.png,c_4831,7,"X is in top middle, middle left, center right, and lower left; O is in center, bottom middle, and bottom right."
cnn3_glove,train,1263,c_1263.png,c_1263,5,"upper left, middle left, and center has X; top center and bottom center has O."
cnn3_glove,train,3215,c_3215.png,c_3215,6,"middle, middle right, and bottom middle has X; top left, top right, and bottom right has O."
