image_id,gold_label,llm_output,pred_sentence,cosine_sim,true_rank,top_1_correct,top_5_correct
9003,a small yellow square is right of a medium yellow octagon,a big yellow octagon is left of a small yellow square,a small yellow square is left of a small yellow octagon,0.9848756790161133,5,0,1
5972,a medium orange octagon is right of a big green square,the medium green square is positioned left of a medium orange octagon,the medium orange octagon is positioned above a medium green square,0.9661309123039246,4,0,1
7525,a big red diamond is right of a big green circle,a big green circle is left of a medium red diamond,a medium red circle is left of a medium green diamond,0.9632385969161987,10,0,0
3795,a medium blue diamond can be seen right of a small pink triangle,a small pink triangle is left of a medium blue diamond,a big pink diamond is left of a medium blue triangle,0.9769710302352905,12,0,0
8399,the big green diamond is positioned right of a medium green square,the medium green square is positioned left of a medium green diamond,the small green diamond is positioned right of a medium green square,0.9694656729698181,2,0,1
8649,above a small pink hexagon is a small green square,a medium green square is above a small pink hexagon,below a medium green square is a small pink hexagon,0.9741352200508118,4,0,1
4903,a small purple circle is left of a big yellow circle,a small purple circle is left of a big yellow circle,a small purple circle is left of a big yellow circle,1.0,1,1,1
5993,the small pink square is positioned left of a big black hexagon,a small pink square is left of a big black hexagon,a big pink square is left of a small black hexagon,0.9980939030647278,3,0,1
4203,right of a medium yellow octagon is a small pink triangle,the medium pink triangle is right of a big yellow octagon,right of a medium yellow octagon is a small pink triangle,0.9710765480995178,1,1,1
5130,the big yellow square is positioned right of a small black octagon,the small black octagon is left of a medium yellow square,a small yellow square is left of a small black octagon,0.9835588932037354,23,0,0
8832,the small yellow circle is positioned above a big orange circle,a small yellow circle is above a big orange circle,the small yellow circle is positioned above a big orange circle,0.9694884419441223,1,1,1
3154,a big black circle can be seen above a big orange diamond,a medium black circle is above a small orange diamond,a small black circle is above a medium orange diamond,0.996165931224823,23,0,0
4322,a medium purple square can be seen left of a big purple hexagon,a medium purple square is left of a medium purple hexagon,a medium purple square is left of a medium pink hexagon,0.9770099520683289,9,0,0
102,right of a small red circle is a small orange square,a medium red circle is left of a medium orange square,a medium red square is left of a big orange circle,0.9730647206306458,19,0,0
3490,a big green octagon can be seen left of a medium green triangle,a big green octagon is left of a small green triangle,left of a small green triangle is a big green octagon,0.9873901009559631,5,0,1
2809,the big yellow circle is positioned above a small orange triangle,a big yellow circle is above a small orange triangle,above a small orange circle is a big yellow triangle,0.9844134449958801,3,0,1
9290,below a medium orange diamond is a small yellow octagon,a medium orange diamond is above a small yellow octagon,below a medium orange diamond is a small yellow octagon,0.9819785356521606,1,1,1
9224,above a big red octagon is a small green hexagon,a small green hexagon is above a big red octagon,a small red octagon is above a big green hexagon,0.9935181140899658,3,0,1
8663,below a big pink hexagon is a small blue hexagon,a medium pink hexagon is above a small blue hexagon,a medium pink hexagon is above a big blue hexagon,0.9841576814651489,5,0,1
557,the medium yellow diamond is positioned above a small purple diamond,a medium yellow diamond is above a medium purple diamond,a small purple diamond is above a medium yellow diamond,0.9572105407714844,10,0,0
8847,a small green square can be seen below a big blue triangle,a medium blue triangle is above a medium green square,above a medium blue triangle is a big green square,0.9598322510719299,63,0,0
8591,below a big black square is a medium green octagon,a big black square is above a medium green octagon,a big black octagon is above a medium green square,0.9921421408653259,3,0,1
1817,below a big yellow square is a medium purple triangle,the big yellow square is above a small purple triangle,below a big yellow square is a medium purple triangle,0.9574393630027771,1,1,1
854,the big blue diamond is positioned left of a big blue octagon,a medium blue diamond is left of a medium blue octagon,left of a medium blue octagon is a medium black diamond,0.9634239077568054,73,0,0
1453,the medium yellow square is positioned right of a small purple circle,a medium purple circle is left of a medium yellow square,a medium yellow circle is left of a medium purple square,0.9935547113418579,11,0,0
1055,a medium blue diamond can be seen right of a medium black triangle,a small black triangle is left of a small blue diamond,a small black triangle is right of a small blue diamond,0.9812068939208984,52,0,0
9238,the medium pink circle is positioned right of a big black diamond,a big black diamond is left of a medium pink circle,a small pink diamond is left of a medium black circle,0.9749335050582886,7,0,0
7551,a medium yellow triangle can be seen above a big green triangle,a small yellow triangle is above a small green triangle,the small green triangle is positioned below a big yellow triangle,0.9453638195991516,16,0,0
368,a medium purple triangle is left of a small yellow square,a medium purple triangle is left of a medium yellow square,a medium purple triangle is left of a small yellow square,0.9898563623428345,1,1,1
7845,right of a medium pink square is a small black octagon,the medium pink square is positioned left of a small black octagon,the medium pink octagon is positioned left of a big black square,0.9856382012367249,6,0,0
9160,the big pink octagon is positioned left of a big orange octagon,a medium pink octagon is left of a medium orange octagon,a big orange octagon is left of a medium pink octagon,0.9734750986099243,44,0,0
7705,a medium orange octagon can be seen above a big black triangle,a medium orange octagon is above a black triangle,above a medium black octagon is a big orange triangle,0.9742326736450195,10,0,0
2193,below a big pink octagon is a big blue triangle,a medium pink octagon is above a medium blue triangle,above a medium pink triangle is a medium blue octagon,0.9878733158111572,12,0,0
